dataset,arch,class,n_pred_target,low_support,monitor_drift,pred_mass_drop,b_confidence_shift,b_entropy_shift,b_share_drift,b_raw_score_ks,coverage,undercoverage,failing
cicids2017,mlp,Benign,154845,False,0.0006581522513859255,-0.5088131252988735,0.00012784152676570404,0.0002569325318236927,0.5088131252988735,0.5095339662392284,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,2206,False,0.5563088527170443,0.5088131252988735,0.008879267007360192,0.029002625597674598,0.5088131252988735,0.5088131252988735,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,155005,False,0.0005984481421648239,-0.5097487771191841,9.758184877473042e-06,2.417302238988926e-05,0.5097487771191841,0.5097487771191841,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,2046,False,0.6174301683011207,0.5097487771191841,0.00021882540168660647,0.0018822785398362877,0.5097487771191841,0.5097568237823196,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155237,False,0.0004423532077548191,-0.5113299111613774,0.00014369357795029902,0.00027452017041044226,0.5113299111613774,0.5113744826699957,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,1814,False,0.003858875413450937,0.5113299111613774,0.000532857020170141,0.0013456562869396903,0.5113299111613774,0.5113299111613774,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155222,False,0.0002862559810513782,-0.5112551821656506,0.00010505813980865586,0.0001877128651843951,0.5112551821656506,0.5112615495240247,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,1829,False,0.0005467468562055768,0.5112551821656506,0.00024492636656314737,0.0003757731105800861,0.5112551821656506,0.5112551821656506,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155200,False,0.00010771158047906371,-0.5111774444210728,3.4326608736257036e-05,5.2805175086969954e-05,0.5111774444210728,0.5115778882772926,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,1851,False,0.04776421592637163,0.5111774444210727,0.011646248037297968,0.02348803092488403,0.5111774444210727,0.5111774444210727,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155200,False,0.0001899348680856988,-0.5111774444210728,8.105054599483186e-05,0.0001076315055295704,0.5111774444210728,0.5115142146935522,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,1851,False,0.04236173078320578,0.5111774444210727,0.010699224711265276,0.021990397271407974,0.5111774444210727,0.5111774444210727,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155207,False,0.00018783346615013525,-0.5111804531699238,4.181477562525959e-05,9.342993214050499e-05,0.5111804531699238,0.5111868205282978,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,1844,False,0.002129456507562019,0.5111804531699238,0.00042297415623337997,0.0010191646055352386,0.5111804531699238,0.5111804531699238,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155167,False,0.00010466200205842073,-0.5109881029746133,3.4569263171690956e-05,6.396162327790067e-05,0.5109881029746133,0.5115014799768042,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,1884,False,0.0580287865220372,0.5109881029746134,0.018729946757268356,0.033909256200028826,0.5109881029746134,0.510996149637749,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155210,False,0.0001672340489770926,-0.5111995552450459,4.872987649817695e-05,9.690053367975861e-05,0.5111995552450459,0.5111995552450459,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,1841,False,0.0,0.5111995552450459,1.1102230246251565e-16,5.421010862427522e-20,0.5111995552450459,0.5111995552450459,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155208,False,0.00010101558399533157,-0.5111452577685305,3.713758441103998e-05,6.001878685210068e-05,0.5111452577685305,0.5113235438030035,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,1843,False,0.01569547027614221,0.5111452577685305,0.003294463348436083,0.0076294289478187035,0.5111452577685305,0.5111452577685305,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155209,False,0.00042004162875217284,-0.5112139692665554,6.76951146512117e-05,0.00018051528321295918,0.5112139692665554,0.5114857365112051,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,1842,False,0.032334854041526674,0.5112139692665554,0.006987754741969776,0.01558528676739643,0.5112139692665554,0.5112139692665554,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155195,False,0.00019974870324430556,-0.5111456076292027,6.325332446721621e-05,9.018593488269698e-05,0.5111456076292027,0.511453899719335,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,1856,False,0.03689856002110211,0.5111456076292026,0.010465724008716926,0.020743097345870504,0.5111456076292026,0.5111456076292026,0.6038966666666667,0.3461033333333332,1
cicids2017,xgb,Benign,154766,False,0.00015195499449673755,-0.5083516667470922,2.1489029081500632e-05,3.805685398410421e-05,0.5083516667470922,0.5108409540106664,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,xgb,DoS,2285,False,0.7754508248258071,0.5083516667470923,0.03563599851850019,0.08947399332096001,0.5083516667470923,0.5083516667470923,0.6038966666666667,0.3461033333333332,1
cicids2017,xgb,Benign,154766,False,0.00015195499449673755,-0.5083516667470922,2.1489029081500632e-05,3.805685398410421e-05,0.5083516667470922,0.5108409540106664,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,xgb,DoS,2285,False,0.7754508248258071,0.5083516667470923,0.03563599851850019,0.08947399332096001,0.5083516667470923,0.5083516667470923,0.6038966666666667,0.3461033333333332,1
cicids2017,xgb,Benign,154766,False,0.00015195499449673755,-0.5083516667470922,2.1489029081500632e-05,3.805685398410421e-05,0.5083516667470922,0.5108409540106664,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,xgb,DoS,2285,False,0.7754508248258071,0.5083516667470923,0.03563599851850019,0.08947399332096001,0.5083516667470923,0.5083516667470923,0.6038966666666667,0.3461033333333332,1
cicids2017,xgb,Benign,154766,False,0.00015195499449673755,-0.5083516667470922,2.1489029081500632e-05,3.805685398410421e-05,0.5083516667470922,0.5108409540106664,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,xgb,DoS,2285,False,0.7754508248258071,0.5083516667470923,0.03563599851850019,0.08947399332096001,0.5083516667470923,0.5083516667470923,0.6038966666666667,0.3461033333333332,1
cicids2017,xgb,Benign,154766,False,0.00015195499449673755,-0.5083516667470922,2.1489029081500632e-05,3.805685398410421e-05,0.5083516667470922,0.5108409540106664,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,xgb,DoS,2285,False,0.7754508248258071,0.5083516667470923,0.03563599851850019,0.08947399332096001,0.5083516667470923,0.5083516667470923,0.6038966666666667,0.3461033333333332,1
cicids2017,xgb,Benign,154766,False,0.00015195499449673755,-0.5083516667470922,2.1489029081500632e-05,3.805685398410421e-05,0.5083516667470922,0.5108409540106664,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,xgb,DoS,2285,False,0.7754508248258071,0.5083516667470923,0.03563599851850019,0.08947399332096001,0.5083516667470923,0.5083516667470923,0.6038966666666667,0.3461033333333332,1
cicids2017,xgb,Benign,154766,False,0.00015195499449673755,-0.5083516667470922,2.1489029081500632e-05,3.805685398410421e-05,0.5083516667470922,0.5108409540106664,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,xgb,DoS,2285,False,0.7754508248258071,0.5083516667470923,0.03563599851850019,0.08947399332096001,0.5083516667470923,0.5083516667470923,0.6038966666666667,0.3461033333333332,1
cicids2017,xgb,Benign,154766,False,0.00015195499449673755,-0.5083516667470922,2.1489029081500632e-05,3.805685398410421e-05,0.5083516667470922,0.5108409540106664,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,xgb,DoS,2285,False,0.7754508248258071,0.5083516667470923,0.03563599851850019,0.08947399332096001,0.5083516667470923,0.5083516667470923,0.6038966666666667,0.3461033333333332,1
cicids2017,xgb,Benign,154766,False,0.00015195499449673755,-0.5083516667470922,2.1489029081500632e-05,3.805685398410421e-05,0.5083516667470922,0.5108409540106664,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,xgb,DoS,2285,False,0.7754508248258071,0.5083516667470923,0.03563599851850019,0.08947399332096001,0.5083516667470923,0.5083516667470923,0.6038966666666667,0.3461033333333332,1
cicids2017,xgb,Benign,154766,False,0.00015195499449673755,-0.5083516667470922,2.1489029081500632e-05,3.805685398410421e-05,0.5083516667470922,0.5108409540106664,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,xgb,DoS,2285,False,0.7754508248258071,0.5083516667470923,0.03563599851850019,0.08947399332096001,0.5083516667470923,0.5083516667470923,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,155100,False,0.00457926049073391,-0.48323325552069324,0.0010220860816527733,0.0023628533058332886,0.48323325552069324,0.49077193873111236,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,5520,False,0.23477334110046072,0.48323325552069313,0.03130634085469275,0.08489797824341262,0.48323325552069313,0.48323325552069313,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,156493,False,0.01389761142056184,-0.491863868975619,0.0002593415386749065,0.0008501031296996291,0.491863868975619,0.4982197007505866,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,4127,False,0.2496964573586737,0.49186386897561907,0.04801303159862491,0.11805573146518307,0.49186386897561907,0.49186386897561907,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,155567,False,0.0027926611422888978,-0.4861407390221251,0.0009259370664240762,0.0017241520085921201,0.4861407390221251,0.4876411748333566,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,5053,False,0.047694438947160106,0.4861407390221251,0.010568761727767328,0.0220915123483519,0.4861407390221251,0.4861407390221251,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,154792,False,0.0018363824173047354,-0.4812736560507031,0.0004638006210972989,0.0009242246001062221,0.4812736560507031,0.4832534842165604,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,5828,False,0.05456417295813315,0.4812736560507031,0.013818139034556531,0.02757429815447942,0.4812736560507031,0.4812736560507031,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,156007,False,0.0012307140064227887,-0.48885910887995787,0.00030251388902913234,0.0006005407026346054,0.48885910887995787,0.5069488396381223,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,4613,False,0.7134916014483023,0.48885910887995787,0.013791191574311745,0.048363767751479436,0.48885910887995787,0.48885910887995787,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,157157,False,0.011768250000680668,-0.49599784979992484,0.0021057901846314175,0.00487162218627177,0.49599784979992484,0.4973675422417129,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,3463,False,0.06352873231302339,0.4959978497999249,0.015125976160646926,0.031141234832873975,0.4959978497999249,0.4959978497999249,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,155155,False,0.007377935623555576,-0.4835546636053968,0.0030368281919360696,0.004622643319199616,0.4835546636053968,0.4837227622232526,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,5465,False,0.004940530649588289,0.4835546636053968,0.0011777845962711586,0.0024420019154638493,0.4835546636053968,0.4835546636053968,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,154861,False,0.005774555374711804,-0.48176628648467584,0.0014745083738291198,0.0029789233013976426,0.48176628648467584,0.4893276005567738,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,5759,False,0.21306906681638169,0.48176628648467595,0.055676691893942976,0.11117304927682438,0.48176628648467595,0.48176628648467595,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,155593,False,0.007228269479427998,-0.48623956668801527,0.0035869393670083793,0.004989807899507708,0.48623956668801527,0.4903649842360486,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,5027,False,0.13244397741132793,0.4862395666880153,0.030064521783333742,0.06233440909941425,0.4862395666880153,0.4862395666880153,0.6038966666666667,0.3461033333333332,1
cicids2017,mlp,Benign,154540,False,0.0060455446485275345,-0.4797677806946124,0.0004629789584031929,0.001518991943764226,0.4797677806946124,0.48671039576636854,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,mlp,DoS,6080,False,0.18598121430204556,0.47976778069461246,0.060894864424172246,0.11670768995200474,0.47976778069461246,0.47976778069461246,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155187,False,0.0007907784560988265,-0.48377490662267303,0.00025221715553569446,0.0004414898083232539,0.48377490662267303,0.49347637053208765,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,5433,False,0.2879732800836141,0.483774906622673,0.034556946420120305,0.09660835351305233,0.483774906622673,0.483774906622673,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155134,False,0.00045434038900615613,-0.4834449352616968,0.00013194856551801415,0.0002444247545763179,0.4834449352616968,0.4849453710729283,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,5486,False,0.04393000364564346,0.48344493526169674,0.007234931587428162,0.0158425892457779,0.48344493526169674,0.48344493526169674,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155113,False,0.0002594395144478427,-0.48333520691799675,5.6147887095847615e-05,0.00010517929631344298,0.48333520691799675,0.48419204022994483,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,5507,False,0.025563177766222765,0.4833352069179968,0.00428385825075861,0.009974788281376424,0.4833352069179968,0.4833352069179968,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155156,False,0.0006313867992775551,-0.4835819045058756,0.00015973660818346946,0.00031440005225413683,0.4835819045058756,0.4936717100504223,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,5464,False,0.2971775543044377,0.48358190450587557,0.03528181327676405,0.09666861614569915,0.48358190450587557,0.48358190450587557,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155123,False,0.000797605129203385,-0.4833764506396074,0.00016524933072581405,0.000337638371701596,0.4833764506396074,0.48701391255674215,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,5497,False,0.10743198722574916,0.4833764506396074,0.011608972668773032,0.029709566245758098,0.4833764506396074,0.4833764506396074,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155202,False,0.0015460846802608894,-0.483868294743704,0.0003567901309604604,0.0006883528168128761,0.483868294743704,0.4964585645303445,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,5418,False,0.37441123084552824,0.48386829474370396,0.05262474095984215,0.14109992504547733,0.48386829474370396,0.48386829474370396,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155135,False,0.0009037862955021987,-0.4834511611364322,0.00015843401464565865,0.0003528169353967986,0.4834511611364322,0.48843574939795065,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,5485,False,0.14654098525080952,0.48345116113643216,0.014560636193530208,0.03731507563791036,0.48345116113643216,0.48345116113643216,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155143,False,0.0006170068043533331,-0.48350096813431537,0.00012626275178118096,0.00026157852620094934,0.48350096813431537,0.48938830823246693,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,5477,False,0.17322943744893848,0.48350096813431537,0.014959667488898432,0.04066699477000022,0.48350096813431537,0.48350096813431537,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155126,False,0.00025140853241880794,-0.48339512826381364,8.265090122838714e-05,0.00013628394307813765,0.48339512826381364,0.48403639336155985,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,5494,False,0.018747724790680743,0.4833951282638136,0.004853371950944041,0.009779771112225135,0.4833951282638136,0.4833951282638136,0.6038966666666667,0.3461033333333332,1
cicids2017,rf,Benign,155113,False,0.0004977898624683344,-0.4833141918922534,0.00015639551326163126,0.00028464954162295915,0.4833141918922534,0.4895003739777041,0.9500806666666667,-8.066666666672884e-05,0
cicids2017,rf,DoS,5507,False,0.1810017088943235,0.48331419189225333,0.01269544453314242,0.038823682436755935,0.48331419189225333,0.48331419189225333,0.6038966666666667,0.3461033333333332,1
cicids2017,xgb,Benign,154876,False,0.010944318302007773,-0.4818386595799636,0.0015066759988033862,0.0036266613481160783,0.4818386595799636,0.48434456336691645,0.9500806666666667,-8.066666666672884e-05,0
