dataset,realization,seed,arch,protocol,class,alpha,coverage,set_size,nominal
cicids2017,R5_holdout_GoldenEye_Slowloris,2024,mlp,TSC,DoS,0.05,1.0,1.3961,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,2024,mlp,TSC,Benign,0.1,0.901,1.901,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,2024,mlp,TSC,DoS,0.1,1.0,1.3663,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,2024,mlp,TSC,Benign,0.2,0.8007,1.8007,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,2024,mlp,TSC,DoS,0.2,1.0,1.3199,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,2024,mlp,SHC,Benign,0.05,0.9505,0.9507,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,2024,mlp,SHC,DoS,0.05,0.6065,1.0022,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,2024,mlp,SHC,Benign,0.1,0.9017,0.9019,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,2024,mlp,SHC,DoS,0.1,0.5733,0.9397,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,2024,mlp,SHC,Benign,0.2,0.8019,0.8021,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,2024,mlp,SHC,DoS,0.2,0.512,0.8323,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,REC,Benign,0.05,0.9496,1.9496,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,REC,DoS,0.05,1.0,1.5083,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,REC,Benign,0.1,0.9,1.9,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,REC,DoS,0.1,1.0,1.4799,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,REC,Benign,0.2,0.8004,1.8004,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,REC,DoS,0.2,1.0,1.4248,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,TSC,Benign,0.05,0.9497,1.9497,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,TSC,DoS,0.05,1.0,1.5082,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,TSC,Benign,0.1,0.8991,1.8991,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,TSC,DoS,0.1,1.0,1.4795,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,TSC,Benign,0.2,0.7994,1.7994,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,TSC,DoS,0.2,1.0,1.4245,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,SHC,Benign,0.05,0.9495,0.9496,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,SHC,DoS,0.05,0.458,0.9663,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,SHC,Benign,0.1,0.8994,0.8994,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,SHC,DoS,0.1,0.4325,0.9123,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,SHC,Benign,0.2,0.7996,0.7996,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,rf,SHC,DoS,0.2,0.3831,0.8073,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,REC,Benign,0.05,0.9497,1.9497,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,REC,DoS,0.05,1.0,1.3524,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,REC,Benign,0.1,0.9006,1.9006,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,REC,DoS,0.1,1.0,1.3372,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,REC,Benign,0.2,0.7999,1.0,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,REC,DoS,0.2,0.8411,1.1481,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,TSC,Benign,0.05,0.9492,1.9492,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,TSC,DoS,0.05,1.0,1.352,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,TSC,Benign,0.1,0.9001,1.9001,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,TSC,DoS,0.1,1.0,1.3371,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,TSC,Benign,0.2,0.8002,1.0003,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,TSC,DoS,0.2,0.8392,1.1464,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,SHC,Benign,0.05,0.9497,0.9498,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,SHC,DoS,0.05,0.7237,1.076,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,SHC,Benign,0.1,0.9003,0.9005,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,SHC,DoS,0.1,0.6665,1.0037,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,SHC,Benign,0.2,0.8004,0.8005,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,xgb,SHC,DoS,0.2,0.5722,0.8793,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,REC,Benign,0.05,0.9504,1.9504,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,REC,DoS,0.05,1.0,1.4636,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,REC,Benign,0.1,0.9006,1.9006,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,REC,DoS,0.1,1.0,1.4022,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,REC,Benign,0.2,0.8008,1.8008,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,REC,DoS,0.2,1.0,1.35,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,TSC,Benign,0.05,0.9506,1.9506,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,TSC,DoS,0.05,1.0,1.4637,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,TSC,Benign,0.1,0.9007,1.9007,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,TSC,DoS,0.1,1.0,1.4022,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,TSC,Benign,0.2,0.8014,1.8014,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,TSC,DoS,0.2,1.0,1.3503,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,SHC,Benign,0.05,0.9508,0.951,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,SHC,DoS,0.05,0.5831,1.0474,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,SHC,Benign,0.1,0.9012,0.9013,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,SHC,DoS,0.1,0.5547,0.9573,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,SHC,Benign,0.2,0.801,0.8012,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,7,mlp,SHC,DoS,0.2,0.4949,0.8452,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,REC,Benign,0.05,0.9504,1.9504,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,REC,DoS,0.05,1.0,1.673,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,REC,Benign,0.1,0.8997,1.8997,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,REC,DoS,0.1,1.0,1.6541,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,REC,Benign,0.2,0.7997,1.7997,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,REC,DoS,0.2,1.0,1.6166,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,TSC,Benign,0.05,0.9498,1.9498,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,TSC,DoS,0.05,1.0,1.6729,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,TSC,Benign,0.1,0.8989,1.8989,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,TSC,DoS,0.1,1.0,1.6535,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,TSC,Benign,0.2,0.7995,1.7995,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,TSC,DoS,0.2,1.0,1.6164,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,SHC,Benign,0.05,0.9513,0.9514,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,SHC,DoS,0.05,0.5696,1.2431,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,SHC,Benign,0.1,0.901,0.9011,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,SHC,DoS,0.1,0.5105,1.1648,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,SHC,Benign,0.2,0.8007,0.8008,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,rf,SHC,DoS,0.2,0.3934,1.0107,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,REC,Benign,0.05,0.9504,1.9504,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,REC,DoS,0.05,1.0,1.3553,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,REC,Benign,0.1,0.9,1.9,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,REC,DoS,0.1,1.0,1.3399,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,REC,Benign,0.2,0.7998,1.1999,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,REC,DoS,0.2,0.8805,1.1896,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,TSC,Benign,0.05,0.9506,1.9506,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,TSC,DoS,0.05,1.0,1.3555,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,TSC,Benign,0.1,0.9007,1.9007,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,TSC,DoS,0.1,1.0,1.3403,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,TSC,Benign,0.2,0.8008,1.0009,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,TSC,DoS,0.2,0.8346,1.1441,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,SHC,Benign,0.05,0.9501,0.9502,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,SHC,DoS,0.05,0.7183,1.0737,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,SHC,Benign,0.1,0.9001,0.9002,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,SHC,DoS,0.1,0.6636,1.0035,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,SHC,Benign,0.2,0.8002,0.8003,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,xgb,SHC,DoS,0.2,0.5718,0.8811,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,REC,Benign,0.05,0.9507,1.9507,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,REC,DoS,0.05,1.0,1.4037,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,REC,Benign,0.1,0.9005,1.9005,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,REC,DoS,0.1,1.0,1.385,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,REC,Benign,0.2,0.8009,1.8009,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,REC,DoS,0.2,1.0,1.3476,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,TSC,Benign,0.05,0.9513,1.9513,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,TSC,DoS,0.05,1.0,1.4039,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,TSC,Benign,0.1,0.9011,1.9011,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,TSC,DoS,0.1,1.0,1.3851,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,TSC,Benign,0.2,0.8008,1.8008,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,TSC,DoS,0.2,1.0,1.3475,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,SHC,Benign,0.05,0.951,0.9512,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,SHC,DoS,0.05,0.6373,1.0411,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,SHC,Benign,0.1,0.9012,0.9014,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,SHC,DoS,0.1,0.5924,0.9775,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,SHC,Benign,0.2,0.8015,0.8017,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,91,mlp,SHC,DoS,0.2,0.5115,0.8594,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,REC,Benign,0.05,0.9498,1.9498,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,REC,DoS,0.05,1.0,1.6711,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,REC,Benign,0.1,0.8999,1.8999,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,REC,DoS,0.1,1.0,1.6399,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,REC,Benign,0.2,0.7995,1.7995,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,REC,DoS,0.2,1.0,1.5789,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,TSC,Benign,0.05,0.9492,1.9492,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,TSC,DoS,0.05,1.0,1.6706,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,TSC,Benign,0.1,0.9001,1.9001,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,TSC,DoS,0.1,1.0,1.6397,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,TSC,Benign,0.2,0.7998,1.7998,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,TSC,DoS,0.2,1.0,1.5791,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,SHC,Benign,0.05,0.9502,0.9504,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,SHC,DoS,0.05,0.5677,1.2392,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,SHC,Benign,0.1,0.9007,0.9008,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,SHC,DoS,0.1,0.5123,1.1524,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,SHC,Benign,0.2,0.8008,0.8009,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,rf,SHC,DoS,0.2,0.4122,0.9921,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,REC,Benign,0.05,0.9496,1.9496,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,REC,DoS,0.05,1.0,1.351,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,REC,Benign,0.1,0.8992,1.8992,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,REC,DoS,0.1,1.0,1.3346,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,REC,Benign,0.2,0.7993,1.1993,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,REC,DoS,0.2,0.8804,1.1834,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,TSC,Benign,0.05,0.9495,1.9495,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,TSC,DoS,0.05,1.0,1.3509,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,TSC,Benign,0.1,0.9002,1.9002,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,TSC,DoS,0.1,1.0,1.3348,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,TSC,Benign,0.2,0.7996,1.3997,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,TSC,DoS,0.2,0.9183,1.2215,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,SHC,Benign,0.05,0.9508,0.9509,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,SHC,DoS,0.05,0.7207,1.0721,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,SHC,Benign,0.1,0.9003,0.9004,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,SHC,DoS,0.1,0.6646,0.9995,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,SHC,Benign,0.2,0.7992,0.7993,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,xgb,SHC,DoS,0.2,0.5718,0.8747,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,REC,Benign,0.05,0.95,1.95,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,REC,DoS,0.05,1.0,1.3831,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,REC,Benign,0.1,0.9003,1.9003,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,REC,DoS,0.1,1.0,1.3598,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,REC,Benign,0.2,0.7999,1.7999,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,REC,DoS,0.2,1.0,1.3138,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,TSC,Benign,0.05,0.9502,1.9502,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,TSC,DoS,0.05,1.0,1.3834,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,TSC,Benign,0.1,0.8996,1.8996,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,TSC,DoS,0.1,1.0,1.3596,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,TSC,Benign,0.2,0.7994,1.7994,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,TSC,DoS,0.2,1.0,1.3136,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,SHC,Benign,0.05,0.9498,0.9501,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,SHC,DoS,0.05,0.6648,1.048,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,SHC,Benign,0.1,0.8993,0.8995,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,SHC,DoS,0.1,0.6152,0.9749,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,SHC,Benign,0.2,0.7981,0.7983,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,512,mlp,SHC,DoS,0.2,0.5361,0.8489,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,REC,Benign,0.05,0.9505,1.9505,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,REC,DoS,0.05,1.0,1.6759,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,REC,Benign,0.1,0.9003,1.9003,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,REC,DoS,0.1,1.0,1.6547,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,REC,Benign,0.2,0.7989,1.7989,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,REC,DoS,0.2,1.0,1.6128,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,TSC,Benign,0.05,0.9495,1.9495,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,TSC,DoS,0.05,1.0,1.6756,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,TSC,Benign,0.1,0.8991,1.8991,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,TSC,DoS,0.1,1.0,1.6542,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,TSC,Benign,0.2,0.7985,1.7985,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,TSC,DoS,0.2,1.0,1.6126,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,SHC,Benign,0.05,0.9496,0.9497,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,SHC,DoS,0.05,0.582,1.2574,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,SHC,Benign,0.1,0.8996,0.8997,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,SHC,DoS,0.1,0.5328,1.1873,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,SHC,Benign,0.2,0.7992,0.7993,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,rf,SHC,DoS,0.2,0.4376,1.0504,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,REC,Benign,0.05,0.9499,1.9499,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,REC,DoS,0.05,1.0,1.3549,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,REC,Benign,0.1,0.8998,1.8998,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,REC,DoS,0.1,1.0,1.3391,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,REC,Benign,0.2,0.8001,1.2002,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,REC,DoS,0.2,0.8804,1.1905,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,TSC,Benign,0.05,0.9499,1.9499,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,TSC,DoS,0.05,1.0,1.3548,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,TSC,Benign,0.1,0.8998,1.8998,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,TSC,DoS,0.1,1.0,1.3391,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,TSC,Benign,0.2,0.8005,1.0006,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,TSC,DoS,0.2,0.8369,1.147,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,SHC,Benign,0.05,0.9497,0.9498,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,SHC,DoS,0.05,0.7202,1.0749,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,SHC,Benign,0.1,0.8989,0.8991,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,SHC,DoS,0.1,0.6645,1.0033,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,SHC,Benign,0.2,0.7995,0.7996,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,xgb,SHC,DoS,0.2,0.5696,0.8796,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,REC,Benign,0.05,0.95,1.95,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,REC,DoS,0.05,1.0,1.3747,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,REC,Benign,0.1,0.8996,1.8996,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,REC,DoS,0.1,1.0,1.3546,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,REC,Benign,0.2,0.7996,1.7996,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,REC,DoS,0.2,1.0,1.3167,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,TSC,Benign,0.05,0.9496,1.9496,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,TSC,DoS,0.05,1.0,1.3745,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,TSC,Benign,0.1,0.9003,1.9003,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,TSC,DoS,0.1,1.0,1.3549,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,TSC,Benign,0.2,0.7995,1.7995,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,TSC,DoS,0.2,1.0,1.3168,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,SHC,Benign,0.05,0.951,0.9515,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,SHC,DoS,0.05,0.6222,0.9973,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,SHC,Benign,0.1,0.9005,0.9009,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,SHC,DoS,0.1,0.5845,0.9396,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,SHC,Benign,0.2,0.7995,0.7998,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,6021,mlp,SHC,DoS,0.2,0.5103,0.8271,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,REC,Benign,0.05,0.9498,1.9498,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,REC,DoS,0.05,1.0,1.6387,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,REC,Benign,0.1,0.8996,1.8996,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,REC,DoS,0.1,1.0,1.6063,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,REC,Benign,0.2,0.7988,1.7988,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,REC,DoS,0.2,1.0,1.5415,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,TSC,Benign,0.05,0.95,1.95,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,TSC,DoS,0.05,1.0,1.6389,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,TSC,Benign,0.1,0.9002,1.9002,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,TSC,DoS,0.1,1.0,1.6067,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,TSC,Benign,0.2,0.8001,1.8001,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,TSC,DoS,0.2,1.0,1.5422,0.8
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,SHC,Benign,0.05,0.9504,0.9505,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,SHC,DoS,0.05,0.5823,1.2213,0.95
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,SHC,Benign,0.1,0.9003,0.9004,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,SHC,DoS,0.1,0.5318,1.1384,0.9
cicids2017,R5_holdout_GoldenEye_Slowloris,88,rf,SHC,Benign,0.2,0.8004,0.8005,0.8
